Arrest Date,Time,Area Name,Age,Sex Code,Descent Code,Arrest Type Code,Charge Description,lat,long,disp_0.5_mile,disp_1_mile,school_0.5_mile,school_1_mile
2017-12-14,1500.0,Olympic,28,M,H,M,give/transport/etc < 28.5 grams marijuana,34.0618,-118.3004,0,1,4,19
2017-12-14,1805.0,Hollywood,38,M,H,M,possess marijuana for sale,34.1016,-118.3387,0,5,2,4
2017-12-15,1500.0,Southeast,36,M,B,F,possession marijuana for sale,33.9556,-118.2564,0,0,2,14
2017-12-15,1500.0,Southeast,21,M,B,F,possession marijuana for sale,33.9556,-118.2564,0,0,2,14
2017-12-15,2015.0,Pacific,35,M,W,F,sale/trans >28.5g marijuana or >4g,33.943,-118.4035,0,0,0,0
2017-12-17,1155.0,Pacific,20,M,W,F,sale/trans >28.5g marijuana or >4g,33.9433,-118.4072,0,0,0,0
2017-12-18,2250.0,Central,24,M,H,F,possession marijuana for sale,34.0428,-118.2532,7,19,1,4
2017-12-18,2250.0,Central,21,M,H,F,transport/sell/furnish/etc marijuana,34.0428,-118.2532,7,19,1,4
2017-12-20,1615.0,Hollywood,27,M,B,M,sale/offer to sell/transport marijuana,34.1016,-118.3288,2,2,1,10
2017-12-20,1615.0,Hollywood,47,F,B,M,sale/offer to sell/transport marijuana,34.1016,-118.3288,2,2,1,10
2017-12-20,1230.0,Van Nuys,43,M,B,I,smoke/ingest marijuana in public place,34.1939,-118.4444,0,0,4,9
2017-12-21,1500.0,Foothill,37,M,H,M,possess 28.5 grams or less of marijuana,34.2306,-118.3768,0,1,0,1
2017-12-23,2250.0,Van Nuys,55,M,W,M,possess 28.5 grams or less of marijuana**,34.1867,-118.4444,0,1,2,9
2017-12-23,1050.0,Van Nuys,25,M,B,M,possess 28.5 grams or less of marijuana**,34.1867,-118.4444,0,1,2,9
2017-12-23,1050.0,Van Nuys,26,M,W,M,possess 28.5 grams or less of marijuana**,34.1867,-118.4444,0,1,2,9
2017-12-24,2030.0,Pacific,31,M,H,F,sale/trans >28.5g marijuana or >4g,33.9433,-118.4072,0,0,0,0
2017-12-24,1430.0,Mission,24,M,H,F,transport/sell/furnish/etc marijuana,34.2895,-118.4498,0,1,1,6
2017-12-27,1545.0,Pacific,26,M,B,F,possession marijuana for sale,33.9883,-118.4708,1,3,1,4
2017-12-28,1815.0,Hollywood,23,M,B,M,sale/offer to sell/transport marijuana,34.1016,-118.3325,2,2,2,5
2017-12-28,1820.0,Hollywood,20,M,B,M,sale/offer to sell/transport marijuana,34.0998,-118.3211,2,3,6,10
2017-12-29,1925.0,77th Street,27,M,B,F,possession marijuana for sale,33.989,-118.3308,0,0,3,11
2017-12-30,2040.0,Hollywood,21,M,B,M,sale/offer to sell/transport marijuana,34.1016,-118.3401,0,5,2,4
2017-12-30,2040.0,Hollywood,19,M,B,M,sale/offer to sell/transport marijuana,34.1016,-118.3401,0,5,2,4
2018-01-01,150.0,Hollywood,24,M,B,M,sale/offer to sell/transport marijuana,34.1016,-118.3325,2,2,2,5
2018-01-03,1640.0,N Hollywood,27,M,B,M,possess marijuana for sale,34.194,-118.3812,1,4,1,6
2018-01-03,1630.0,Olympic,21,M,H,I,smoke/ingest marijuana in public place,34.0652,-118.2878,1,4,7,25
2018-01-04,1640.0,Hollywood,20,M,B,M,sale/offer to sell/transport marijuana,34.1016,-118.3267,2,2,2,10
2018-01-04,1640.0,Hollywood,24,M,B,M,sale/offer to sell/transport marijuana,34.1016,-118.3267,2,2,2,10
2018-01-04,2350.0,Central,25,M,H,F,possession marijuana for sale,34.0603,-118.2439,0,2,3,8
2018-01-04,1600.0,Hollywood,31,M,B,I,smoke/ingest marijuana in public place,34.0907,-118.3299,0,4,2,10
2018-01-05,1340.0,Topanga,22,M,H,I,smoke/ingest marijuana in public place,34.2011,-118.5896,0,0,2,9
2018-01-05,2100.0,Hollywood,23,M,B,M,give/transport/etc < 28.5 grams marijuana,34.1016,-118.3387,0,5,2,4
2018-01-05,2050.0,Hollywood,23,M,B,M,give/transport/etc < 28.5 grams marijuana,34.1016,-118.3387,0,5,2,4
2018-01-06,2010.0,Mission,28,M,O,F,transport/sell/furnish/etc marijuana,34.2265,-118.4654,0,0,5,12
2018-01-12,1840.0,Newton,41,M,H,F,possession marijuana for sale,34.0169,-118.2484,1,6,4,13
2018-01-13,1650.0,Pacific,26,M,O,F,sale/trans >28.5g marijuana or >4g,33.9428,-118.4054,0,0,0,0
2018-01-13,230.0,Central,22,F,H,F,transport/sell/furnish/etc marijuana,34.0387,-118.2611,11,17,0,12
2018-01-13,230.0,Central,20,M,H,F,transport/sell/furnish/etc marijuana,34.0387,-118.2611,11,17,0,12
2018-01-17,1215.0,Pacific,46,M,O,F,possession marijuana for sale,33.944,-118.4073,0,1,0,0
2018-01-18,930.0,Mission,14,M,H,M,possess 28.5 grams or less of marijuana,34.2428,-118.4653,0,0,5,14
2018-01-19,2045.0,Pacific,37,F,H,F,sale/trans >28.5g marijuana or >4g,33.943,-118.4035,0,0,0,0
2018-01-19,25.0,Pacific,26,M,B,F,sale/trans >28.5g marijuana or >4g,33.9449,-118.4059,0,1,0,0
2018-01-19,945.0,Pacific,30,M,B,F,sale/trans >28.5g marijuana or >4g,33.942,-118.4095,0,0,0,0
2018-01-22,1800.0,Olympic,19,M,H,F,transport/sell/furnish/etc marijuana,34.0537,-118.2878,1,3,4,25
2018-01-23,930.0,Van Nuys,35,M,O,M,cultivating <6 marijuana plants,34.1837,-118.4465,0,1,2,7
2018-01-24,2015.0,Hollywood,31,M,B,M,sale/offer to sell/transport marijuana,34.1016,-118.3387,0,5,2,4
2018-01-24,2115.0,Hollywood,23,F,H,M,sale/offer to sell/transport marijuana,34.1016,-118.3387,0,5,2,4
2018-01-24,2110.0,Hollywood,41,M,H,M,sale/offer to sell/transport marijuana,34.1016,-118.3387,0,5,2,4
2018-01-26,2005.0,Hollywood,30,M,H,M,poss of more than 28.5 grams of marijuana,34.0885,-118.304,4,6,2,15
2018-01-26,1940.0,Rampart,17,M,H,M,possess of marijuana while driving veh,34.0705,-118.2844,1,3,10,24
2018-01-28,2150.0,Olympic,25,M,B,F,transport/sell/furnish/etc marijuana,34.0635,-118.3091,0,2,3,11
2018-01-30,2345.0,Central,46,M,B,F,possession marijuana for sale,34.0401,-118.2459,4,13,1,5
2018-01-30,645.0,Pacific,37,M,B,F,transport/sell/furnish/etc marijuana,33.9432,-118.4013,0,0,0,0
2018-01-30,1330.0,Pacific,35,M,W,F,sale/trans >28.5g marijuana or >4g,33.9428,-118.4054,0,0,0,0
2018-01-31,1610.0,Van Nuys,17,M,O,M,possess 28.5 grams or less of marijuana**,34.1867,-118.4487,0,1,4,9
2018-01-31,1610.0,Van Nuys,18,M,H,M,possess 28.5 grams or less of marijuana**,34.1867,-118.4487,0,1,4,9
2018-01-31,1410.0,Van Nuys,17,M,H,M,possess 28.5 grams or less of marijuana**,34.1867,-118.4487,0,1,4,9
2018-02-01,1640.0,Pacific,24,M,W,F,sale/trans >28.5g marijuana or >4g,33.943,-118.4035,0,0,0,0
2018-02-01,1230.0,Pacific,36,F,W,F,sale/trans >28.5g marijuana or >4g,33.942,-118.4095,0,0,0,0
2018-02-02,2150.0,West Valley,29,M,W,M,sale/offer to sell/transport marijuana,34.2084,-118.5535,0,0,2,11
2018-02-02,2300.0,Hollywood,36,M,B,M,possess marijuana for sale,34.1016,-118.3417,0,5,2,4
2018-02-02,1329.0,77th Street,21,M,O,M,sale/offer to sell/transport marijuana,33.9708,-118.2783,0,1,2,13
2018-02-02,1400.0,77th Street,23,M,W,M,sale/offer to sell/transport marijuana,33.9708,-118.2783,0,1,2,13
2018-02-04,830.0,Pacific,21,M,W,F,sale/trans >28.5g marijuana or >4g,33.9433,-118.4072,0,0,0,0
2018-02-04,915.0,Pacific,23,M,B,F,sale/trans >28.5g marijuana or >4g,33.9432,-118.4013,0,0,0,0
2018-02-06,1515.0,Hollywood,29,M,B,F,possession marijuana for sale,34.1016,-118.3387,0,5,2,4
2018-02-06,2355.0,Olympic,34,M,B,M,possess of marijuana while driving veh,34.0378,-118.3133,1,1,4,12
2018-02-07,1600.0,Foothill,23,M,H,F,poss/sale marij ovr 21 employ per 20/belw,34.261,-118.4344,0,0,0,8
2018-02-07,900.0,Pacific,26,M,O,F,sale/trans >28.5g marijuana or >4g,33.942,-118.4095,0,0,0,0
2018-02-07,900.0,Devonshire,33,M,H,M,cultivating <6 marijuana plants,34.2746,-118.4897,0,0,3,6
2018-02-08,1100.0,Pacific,28,M,W,F,sale/trans >28.5g marijuana or >4g,33.9432,-118.4013,0,0,0,0
2018-02-08,1400.0,Hollywood,36,M,B,M,sell/furnish/etc marij/hash over 1 oz,34.1016,-118.3252,2,2,1,10
2018-02-09,1810.0,Southeast,14,M,B,F,transport/sell/furnish/etc marijuana,33.941,-118.2781,2,2,3,15
2018-02-09,945.0,Van Nuys,21,M,B,M,possess 28.5 grams or less of marijuana**,34.1867,-118.4487,0,1,4,9
2018-02-12,1000.0,Pacific,29,M,W,F,sale/trans >28.5g marijuana or >4g,33.942,-118.4095,0,0,0,0
2018-02-14,1820.0,Hollywood,23,M,B,M,sale/offer to sell/transport marijuana,34.1006,-118.3417,0,5,2,4
2018-02-14,2330.0,Hollywood,20,M,B,M,sale/offer to sell/transport marijuana,34.1016,-118.3325,2,2,2,5
2018-02-14,605.0,West LA,20,M,B,M,possess 28.5 grams or less of marijuana,34.0447,-118.454,0,1,2,3
2018-02-14,1945.0,Hollywood,29,M,B,M,sale/offer to sell/transport marijuana,34.1016,-118.3267,2,2,2,10
2018-02-14,1830.0,Hollywood,21,M,B,M,sale/offer to sell/transport marijuana,34.1016,-118.3361,0,4,2,5
2018-02-15,145.0,Central,28,M,B,F,transport/sell/furnish/etc marijuana,34.0423,-118.2595,9,19,1,12
2018-02-16,245.0,Central,28,M,H,M,sale/offer to sell/transport marijuana,34.0316,-118.2657,6,13,4,14
2018-02-16,330.0,Hollywood,40,M,W,F,transport/sell/furnish/etc marijuana,34.104,-118.3297,2,2,1,5
2018-02-16,245.0,Central,29,M,H,M,sale/offer to sell/transport marijuana,34.0316,-118.2657,6,13,4,14
2018-02-16,245.0,Central,27,M,H,M,sale/offer to sell/transport marijuana,34.0316,-118.2657,6,13,4,14
2018-02-20,1500.0,Northeast,26,M,W,M,sell/furnish/etc marij/hash over 1 oz,34.0775,-118.2483,0,1,0,7
2018-02-21,2130.0,Hollywood,52,M,W,M,possess marijuana for sale,34.0944,-118.3277,2,2,1,12
2018-02-22,1100.0,Mission,49,M,W,M,cultivating <6 marijuana plants,34.3212,-118.4058,0,0,0,0
2018-02-22,1100.0,Mission,38,M,W,M,cultivating <6 marijuana plants,34.3212,-118.4058,0,0,0,0
2018-02-23,1730.0,Southeast,26,F,O,F,transport/sell/furnish/etc marijuana,33.931,-118.2783,1,2,2,11
2018-02-24,1315.0,Pacific,32,M,B,F,sale/trans >28.5g marijuana or >4g,33.9428,-118.4054,0,0,0,0
2018-02-24,1300.0,Pacific,27,M,B,F,sale/trans >28.5g marijuana or >4g,33.9428,-118.4054,0,0,0,0
2018-02-28,1355.0,Mission,37,M,O,F,possession marijuana for sale,34.3205,-118.4062,0,0,0,0
2018-02-28,1355.0,Mission,32,M,O,F,possession marijuana for sale,34.3187,-118.4103,0,0,0,3
2018-02-28,1400.0,Hollywood,18,M,B,I,possess 28.5 grams or less of marijuana,34.0928,-118.3136,2,7,7,12
2018-02-28,1805.0,Pacific,26,M,W,F,sale/trans >28.5g marijuana or >4g,33.9433,-118.4072,0,0,0,0
2018-02-28,20.0,Hollywood,25,M,B,M,sale/offer to sell/transport marijuana,34.1016,-118.3288,2,2,1,10
2018-03-01,2150.0,Hollywood,21,M,H,I,smoke/ingest marijuana in public place,34.1034,-118.3325,2,2,1,3
2018-03-01,2150.0,Hollywood,21,F,H,I,smoke/ingest marijuana in public place,34.1034,-118.3325,2,2,1,3
2018-03-01,1600.0,Foothill,49,M,O,M,cultivating <6 marijuana plants,34.2765,-118.3739,0,0,0,4
2018-03-01,1600.0,Foothill,35,M,W,M,cultivating <6 marijuana plants,34.2765,-118.3739,0,0,0,4
2018-03-02,2305.0,Hollywood,22,M,H,I,smoke/ingest marijuana in public place,34.103,-118.3225,2,3,1,8
2018-03-02,2350.0,Hollywood,36,M,B,M,sale/offer to sell/transport marijuana,34.1016,-118.335,2,2,2,5
2018-03-04,2200.0,Hollywood,29,M,B,I,smoke/ingest marijuana in public place,34.1016,-118.3387,0,5,2,4
2018-03-05,1105.0,West Valley,32,M,W,F,possession marijuana for sale,34.2048,-118.5273,0,0,1,5
2018-03-06,1800.0,Northeast,36,F,W,F,possession marijuana for sale,34.1224,-118.2281,0,1,2,5
2018-03-06,2250.0,Newton,51,M,B,F,transport/sell/furnish/etc marijuana,34.0307,-118.2418,4,12,3,6
2018-03-06,1400.0,Pacific,39,M,W,F,transport/sell/furnish/etc marijuana,33.943,-118.4035,0,0,0,0
2018-03-07,2200.0,Wilshire,23,M,W,M,possess 28.5 grams or less of marijuana,34.0537,-118.3586,1,3,0,5
2018-03-07,950.0,Mission,30,F,H,M,possess 28.5 grams or less of marijuana,34.2374,-118.4565,0,0,5,12
2018-03-07,225.0,Hollywood,35,M,B,M,possess marijuana for sale,34.0926,-118.3363,0,5,1,6
2018-03-08,1430.0,Devonshire,38,M,B,F,attempt - sell/furnish/etc marijuana,34.2692,-118.4945,0,0,2,8
2018-03-08,1840.0,Hollywood,36,M,W,F,possession marijuana for sale,34.1016,-118.3387,0,5,2,4
2018-03-09,1900.0,Pacific,25,F,O,F,sale/trans >28.5g marijuana or >4g,33.9432,-118.4013,0,0,0,0
2018-03-09,2350.0,Hollywood,36,M,B,M,possess marijuana for sale,34.1016,-118.3374,0,5,2,5
2018-03-09,1550.0,Hollenbeck,31,F,H,M,possess marijuana for sale,34.0837,-118.1624,0,0,2,5
2018-03-09,2145.0,Hollywood,19,M,W,M,possess marijuana for sale,34.1006,-118.3417,0,5,2,4
2018-03-09,1805.0,Southeast,23,M,B,M,sale/offer to sell/transport marijuana,33.933,-118.2783,1,2,2,12
2018-03-09,1750.0,Foothill,25,M,W,M,cultivating <6 marijuana plants,34.2153,-118.3484,0,2,0,1
2018-03-10,745.0,Central,52,M,B,F,possession marijuana for sale,34.0428,-118.2461,6,13,1,6
2018-03-12,2030.0,77th Street,20,M,B,M,sale/offer to sell/transport marijuana,33.9933,-118.3046,1,2,1,9
2018-03-12,10.0,Central,36,M,B,F,possession marijuana for sale,34.0396,-118.2558,8,19,0,9
2018-03-13,1345.0,Van Nuys,26,M,H,F,possession marijuana for sale,34.2085,-118.464,1,1,2,7
2018-03-13,1940.0,N Hollywood,41,F,H,M,poss marijuana or concentrated cannabis,34.2063,-118.4225,0,0,0,5
2018-03-14,2220.0,Hollywood,22,M,B,I,smoke/ingest marijuana in public place,34.1016,-118.3333,2,2,2,5
2018-03-14,1949.0,Hollywood,23,M,B,I,smoke/ingest marijuana in public place,34.1034,-118.3325,2,2,1,3
2018-03-14,2200.0,Hollywood,23,M,B,I,smoke/ingest marijuana in public place,34.1016,-118.3387,0,5,2,4
2018-03-15,1330.0,Hollywood,20,F,H,I,smoke/ingest marijuana in public place,34.0846,-118.3051,4,5,0,13
2018-03-15,1325.0,Hollywood,23,M,H,I,smoke/ingest marijuana in public place,34.0846,-118.3051,4,5,0,13
2018-03-15,1500.0,Hollywood,26,M,B,I,smoke/ingest marijuana in public place,34.0962,-118.349,2,6,1,8
2018-03-17,40.0,Hollywood,24,M,B,I,smoke/ingest marijuana in public place,34.1016,-118.331,2,2,1,8
2018-03-17,10.0,Hollywood,25,M,B,I,smoke/ingest marijuana in public place,34.1016,-118.331,2,2,1,8
2018-03-17,1300.0,Mission,15,F,H,M,sell/furnish/etc marij/hash over 1 oz,34.2283,-118.4676,0,0,3,13
2018-03-18,1830.0,Mission,20,F,W,M,possess marijuana for sale,34.2997,-118.4598,0,0,1,5
2018-03-19,1600.0,Van Nuys,39,M,W,M,possess 28.5 grams or less of marijuana,34.1721,-118.4443,0,1,1,3
2018-03-21,1515.0,Foothill,37,M,O,F,possession marijuana for sale,34.2634,-118.3074,0,0,4,6
2018-03-21,2150.0,Hollywood,19,M,B,I,smoke/ingest marijuana in public place,34.1016,-118.3387,0,5,2,4
2018-03-21,2100.0,Hollywood,34,M,B,I,smoke/ingest marijuana in public place,34.0997,-118.335,2,4,2,6
2018-03-21,2120.0,Hollywood,26,M,B,I,smoke/ingest marijuana in public place,34.1006,-118.3417,0,5,2,4
2018-03-21,2125.0,Hollywood,24,M,B,I,smoke/ingest marijuana in public place,34.1006,-118.3417,0,5,2,4
2018-03-22,945.0,Pacific,36,M,B,F,sale/trans >28.5g marijuana or >4g,33.9433,-118.4072,0,0,0,0
2018-03-22,30.0,Hollywood,22,M,B,I,smoke/ingest marijuana in public place,34.1034,-118.3333,2,2,2,3
2018-03-22,1940.0,Hollywood,19,M,B,I,smoke/ingest marijuana in public place,34.1034,-118.3325,2,2,1,3
2018-03-22,121.0,Hollywood,21,M,B,I,smoke/ingest marijuana in public place,34.1034,-118.3333,2,2,2,3
2018-03-22,1830.0,Mission,19,F,H,M,possess marijuana for sale,34.2997,-118.4598,0,0,1,5
2018-03-22,300.0,Rampart,41,M,H,F,transport/sell/furnish/etc marijuana,34.0594,-118.2833,2,4,9,28
2018-03-22,300.0,Rampart,21,M,W,F,transport/sell/furnish/etc marijuana,34.0594,-118.2833,2,4,9,28
2018-03-23,2135.0,Hollywood,19,M,B,M,possess marijuana for sale,34.1016,-118.3417,0,5,2,4
2018-03-24,1215.0,Olympic,40,M,H,F,transport/sell/furnish/etc marijuana,34.0636,-118.296,0,1,5,25
2018-03-24,230.0,Mission,19,M,H,F,transport/sell/furnish/etc marijuana,34.3082,-118.4295,0,0,2,8
2018-03-26,1530.0,Central,53,M,B,M,possess marijuana for sale,34.0449,-118.2458,6,12,0,5
2018-03-26,1800.0,Foothill,60,M,O,F,unlawfully plant/cultivate/etc marijuana,34.2485,-118.4028,0,0,0,4
2018-03-27,955.0,West LA,24,M,H,I,smoke/ingest marijuana in public place,34.0375,-118.4622,0,0,1,3
2018-03-27,1655.0,Rampart,48,M,B,F,transport/sell/furnish/etc marijuana,34.0601,-118.2761,2,3,6,31
2018-03-27,1835.0,Mission,27,M,H,F,possession marijuana for sale,34.2392,-118.4676,0,0,4,13
2018-03-28,1300.0,Central,39,M,B,F,transport/etc marijuana,34.043,-118.242,3,8,0,5
2018-03-28,1818.0,Pacific,29,M,B,F,sale/transport marijuana w/priors,33.9432,-118.4013,0,0,0,0
2018-03-28,125.0,Pacific,60,M,O,F,possession marijuana for sale,33.944,-118.4073,0,1,0,0
2018-03-29,1655.0,Foothill,22,F,O,F,possession marijuana for sale,34.2626,-118.4184,0,0,0,6
2018-03-29,1500.0,West Valley,37,M,B,F,sale/transport marijuana to a minor,34.1866,-118.5011,0,1,5,8
2018-03-30,2345.0,Central,33,M,O,F,possession marijuana for sale,34.0445,-118.2558,7,19,1,8
2018-04-01,2310.0,77th Street,29,M,B,F,transport/sell/furnish/etc marijuana,33.9746,-118.2871,0,0,3,12
2018-04-01,110.0,Hollywood,43,M,O,M,poss of more than 28.5 grams of marijuana,34.0885,-118.3092,3,6,2,12
2018-04-02,1440.0,Mission,18,M,H,M,possess 28.5 grams or less of marijuana,34.2286,-118.4644,0,0,5,13
2018-04-02,1525.0,Hollywood,39,M,H,I,smoke/ingest marijuana in public place,34.1016,-118.3387,0,5,2,4
2018-04-02,1445.0,Hollywood,22,F,B,I,smoke/ingest marijuana in public place,34.1016,-118.3417,0,5,2,4
2018-04-03,1255.0,Northeast,38,M,W,M,cultivating <6 marijuana plants,34.1178,-118.2488,0,0,3,6
2018-04-03,1615.0,Pacific,33,M,H,F,sale/trans >28.5g marijuana or >4g,33.944,-118.4073,0,1,0,0
2018-04-03,2115.0,Pacific,31,M,H,F,sale/trans >28.5g marijuana or >4g,33.9432,-118.4013,0,0,0,0
2018-04-03,2115.0,Pacific,25,M,H,F,sale/trans >28.5g marijuana or >4g,33.9432,-118.4013,0,0,0,0
2018-04-05,1700.0,Hollywood,27,M,B,M,possess marijuana for sale,34.1016,-118.3387,0,5,2,4
2018-04-06,1805.0,Southeast,21,F,H,M,sale/offer to sell/transport marijuana,33.8825,-118.2913,0,0,1,4
2018-04-06,1805.0,Southeast,39,M,W,M,possess marijuana for sale,33.8825,-118.2913,0,0,1,4
2018-04-06,2134.0,Hollywood,21,M,W,I,possess 28.5 grams or less of marijuana,34.1016,-118.3374,0,5,2,5
2018-04-06,1535.0,Hollywood,31,M,B,M,sale/offer to sell/transport marijuana,34.1016,-118.3282,2,2,1,10
2018-04-06,1535.0,Hollywood,33,M,B,M,sale/offer to sell/transport marijuana,34.1016,-118.3288,2,2,1,10
2018-04-06,1535.0,Hollywood,30,F,W,M,sale/offer to sell/transport marijuana,34.1016,-118.3288,2,2,1,10
2018-04-06,1535.0,Hollywood,30,M,B,M,sale/offer to sell/transport marijuana,34.1016,-118.3288,2,2,1,10
2018-04-06,1830.0,Wilshire,24,M,B,F,transport/sell/furnish/etc marijuana,34.0798,-118.3285,0,0,0,5
2018-04-09,1725.0,Pacific,23,M,W,F,sale/trans >28.5g marijuana or >4g,33.9433,-118.4072,0,0,0,0
2018-04-09,1725.0,Pacific,25,M,W,F,transport/sell/furnish/etc marijuana,33.9433,-118.4072,0,0,0,0
2018-04-10,2355.0,Pacific,45,M,B,F,sale/trans >28.5g marijuana or >4g,33.9433,-118.4072,0,0,0,0
2018-04-11,1810.0,Rampart,28,M,B,F,possession marijuana for sale,34.0601,-118.2761,2,3,6,31
2018-04-12,2105.0,Pacific,19,M,W,F,sale/trans >28.5g marijuana or >4g,33.9432,-118.4013,0,0,0,0
2018-04-12,1815.0,Southeast,27,M,O,M,cultivating <6 marijuana plants,33.9519,-118.2781,0,2,4,17
2018-04-12,1815.0,Southeast,22,M,B,M,sale/offer to sell/transport marijuana,33.9519,-118.2781,0,2,4,17
2018-04-12,1815.0,Southeast,18,F,O,M,possess marijuana for sale,33.9519,-118.2781,0,2,4,17
2018-04-12,2300.0,Hollywood,21,M,B,M,sale/offer to sell/transport marijuana,34.0944,-118.319,0,6,6,12
2018-04-12,2300.0,Hollywood,20,M,B,M,sale/offer to sell/transport marijuana,34.0864,-118.3059,4,5,1,12
2018-04-12,2300.0,Hollywood,25,M,B,M,sale/offer to sell/transport marijuana,34.0998,-118.3211,2,3,6,10
2018-04-12,1800.0,Rampart,15,M,H,F,possession marijuana for sale,34.0726,-118.2749,0,3,4,19
2018-04-13,1900.0,Southeast,21,M,H,M,sale/offer to sell/transport marijuana,33.9602,-118.2608,0,0,2,17
2018-04-18,1435.0,Pacific,27,M,B,F,sale/trans >28.5g marijuana or >4g,33.942,-118.4095,0,0,0,0
2018-04-19,1740.0,Southeast,45,M,O,M,sale/offer to sell/transport marijuana,33.9374,-118.2739,1,2,4,15
2018-04-19,1740.0,Southeast,30,M,B,M,possess marijuana for sale,33.9374,-118.2739,1,2,4,15
2018-04-19,1740.0,Southeast,31,M,B,M,possess marijuana for sale,33.9374,-118.2739,1,2,4,15
2018-04-20,1830.0,Southeast,21,F,H,M,sale/offer to sell/transport marijuana,33.9374,-118.2739,1,2,4,15
2018-04-20,1830.0,Southeast,29,F,H,M,sale/offer to sell/transport marijuana,33.9374,-118.2739,1,2,4,15
2018-04-20,1340.0,Pacific,45,M,W,F,sale/trans >28.5g marijuana or >4g,33.9432,-118.4013,0,0,0,0
2018-04-20,2205.0,Hollywood,24,M,H,M,possess marijuana for sale,34.098,-118.3332,2,4,2,7
2018-04-20,2205.0,Hollywood,22,F,B,M,possess marijuana for sale,34.098,-118.3332,2,4,2,7
2018-04-20,2205.0,Hollywood,31,M,O,M,possess marijuana for sale,34.098,-118.3332,2,4,2,7
2018-04-20,2210.0,Hollywood,41,F,B,M,possess marijuana for sale,34.098,-118.3332,2,4,2,7
2018-04-21,2245.0,Foothill,31,M,O,M,cultivating <6 marijuana plants,34.2121,-118.3818,0,1,2,5
2018-04-21,2042.0,Harbor,23,M,H,M,possess 28.5 grams or less of marijuana,33.7433,-118.2857,0,0,2,6
2018-04-21,1830.0,Southwest,34,M,B,I,smoke/ingest marijuana in public place,34.0309,-118.3028,0,1,1,14
2018-04-23,2125.0,Pacific,23,M,O,F,sale/trans >28.5g marijuana or >4g,33.9432,-118.4013,0,0,0,0
2018-04-24,1230.0,Mission,19,M,H,M,possess marijuana for sale,34.2283,-118.4654,0,0,5,14
2018-04-24,1230.0,Mission,19,M,H,M,possess marijuana for sale,34.2288,-118.4655,0,0,4,14
2018-04-26,2015.0,Hollywood,26,M,B,M,possess marijuana for sale,34.1016,-118.3267,2,2,2,10
2018-04-26,1200.0,Van Nuys,22,M,B,F,possession marijuana for sale,34.1867,-118.4487,0,1,4,9
2018-04-26,1200.0,Van Nuys,25,F,H,F,possession marijuana for sale,34.1867,-118.4487,0,1,4,9
2018-04-26,1925.0,Southeast,45,F,H,M,possess marijuana for sale,33.9602,-118.2564,0,0,5,18
2018-04-26,1925.0,Southeast,40,M,H,M,sale/offer to sell/transport marijuana,33.9602,-118.2564,0,0,5,18
2018-04-27,1830.0,Hollywood,18,M,H,M,possess marijuana for sale,34.0962,-118.3353,0,5,2,6
2018-04-27,1630.0,West LA,34,M,W,M,possess marijuana for sale,34.0578,-118.3837,0,0,0,3
2018-04-27,1630.0,West LA,28,M,H,M,possess marijuana for sale,34.0578,-118.3837,0,0,0,3
2018-04-27,1630.0,West LA,35,M,H,M,possess marijuana for sale,34.0578,-118.3837,0,0,0,3
2018-04-30,2330.0,Rampart,27,M,B,F,transport/sell/furnish/etc marijuana,34.0451,-118.2779,0,5,5,22
2018-05-01,1245.0,Foothill,31,M,O,M,sale/offer to sell/transport marijuana,34.2498,-118.3787,0,1,0,1
2018-05-01,1245.0,Foothill,26,M,O,M,possess marijuana for sale,34.2498,-118.3787,0,1,0,1
2018-05-01,850.0,Central,38,M,B,F,transport/sell/furnish/etc marijuana,34.0372,-118.2418,0,15,3,4
2018-05-01,1115.0,Devonshire,17,M,H,F,possession marijuana for sale,34.2738,-118.4887,0,0,3,7
2018-05-01,2125.0,Hollywood,28,M,B,M,give/transport/etc < 28.5 grams marijuana,34.104,-118.3297,2,2,1,5
2018-05-02,1555.0,Central,24,F,H,M,poss of more than 28.5 grams of marijuana,34.048,-118.2577,4,14,2,13
2018-05-03,1455.0,Hollywood,25,M,B,I,smoke/ingest marijuana in public place,34.0998,-118.3282,2,2,1,11
2018-05-03,1235.0,Rampart,59,M,B,F,transport/sell/furnish/etc marijuana,34.0777,-118.2961,1,3,6,14
2018-05-04,2130.0,Pacific,22,F,W,F,sale/trans >28.5g marijuana or >4g,33.9449,-118.4059,0,1,0,0
2018-05-04,2150.0,Wilshire,26,M,H,F,transport/sell/furnish/etc marijuana,34.0872,-118.3564,2,8,3,7
2018-05-04,1140.0,Pacific,27,M,B,F,sale/trans >28.5g marijuana or >4g,33.944,-118.4073,0,1,0,0
2018-05-05,1500.0,Pacific,20,M,B,F,sale/trans >28.5g marijuana or >4g,33.9433,-118.4072,0,0,0,0
2018-05-08,2110.0,Pacific,42,M,W,F,sale/trans >28.5g marijuana or >4g,33.9432,-118.4013,0,0,0,0
2018-05-08,1530.0,Devonshire,36,M,H,M,give/transport/etc < 28.5 grams marijuana,34.2741,-118.5565,0,0,0,1
2018-05-08,1445.0,West LA,25,F,W,M,possess marijuana for sale,34.0548,-118.3837,0,0,0,3
2018-05-08,1445.0,West LA,18,F,H,M,possess marijuana for sale,34.0548,-118.3837,0,0,0,3
2018-05-08,1445.0,West LA,25,M,H,M,possess marijuana for sale,34.0548,-118.3837,0,0,0,3
